Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure_Months,Number_of_Purchases,Support_Requests,Login_Frequency,Last_Activity_Days_Ago,Satisfaction_Score,Payment_Method,Contract_Type,Discount_Used,Referral_Source,Auto_Renew,Device_Type,Internet_Speed,Customer_Lifetime_Value,Churn,Avg_Spend_Per_Tenure,Purchases_Per_Tenure,Support_Requests_Per_Tenure,Spend_Per_Purchase,Engagement_Score,Recent_Inactivity_Flag,High_Support_Flag
CUST001124,37.0,Male,Boston,Basic,30.77,4.0,3.0,2.0,32.0,20.0,7.0,PayPal,Quarterly,No,Email Campaign,Yes,Tablet,Slow,50.0,No,7.6925,0.75,0.5,10.256666666666666,46.4,0.0,0.0
CUST000081,45.0,Male,Boston,Basic,16.81,6.0,8.0,3.0,55.0,47.0,9.0,Credit Card,Yearly,Yes,Organic Search,Yes,Android,Fast,118.29,No,2.8016666666666663,1.3333333333333333,0.5,2.10125,59.5,0.0,0.0
CUST000272,44.0,Male,Indianapolis,Basic,13.86,4.0,3.0,2.0,59.0,40.0,6.0,Debit Card,,No,Friend,No,Android,Slow,50.0,No,3.465,0.75,0.5,4.62,47.55,0.0,0.0
CUST001710,38.0,Male,Seattle,Standard,53.76,1.0,1.0,0.0,80.0,36.0,8.0,Bank Transfer,Monthly,,Social Media,No,iPhone,Medium,50.0,No,53.76,1.0,0.0,53.76,75.0,0.0,0.0
CUST000574,29.0,Female,Nashville,Standard,77.55,24.0,20.0,0.0,80.0,24.0,10.0,PayPal,Yearly,No,Email Campaign,Yes,Android,Fast,1537.8,No,3.2312499999999997,0.8333333333333334,0.0,3.8775,90.0,0.0,0.0
CUST000128,26.0,Female,Nashville,Premium,138.78,72.0,57.0,3.0,64.0,4.0,8.0,Credit Card,Monthly,Yes,Social Media,No,Desktop,Fast,12188.11,No,1.9275,0.7916666666666666,0.041666666666666664,2.4347368421052633,68.3,0.0,0.0
CUST001868,48.0,Female,Denver,Standard,23.98,11.0,5.0,4.0,36.0,28.0,6.0,Bank Transfer,Quarterly,No,Organic Search,No,Desktop,Fast,,No,2.18,0.45454545454545453,0.36363636363636365,4.796,35.2,0.0,1.0
CUST001291,42.0,Male,New York,Standard,23.48,46.0,37.0,2.0,31.0,37.0,5.0,Credit Card,Yearly,No,Advertisement,No,Tablet,Medium,988.99,No,0.5104347826086957,0.8043478260869565,0.043478260869565216,0.6345945945945946,29.700000000000003,0.0,0.0
CUST001364,50.0,Female,Denver,Standard,38.78,5.0,1.0,3.0,15.0,78.0,4.0,Bank Transfer,Monthly,No,Social Media,No,Android,Medium,174.29,Yes,7.756,0.2,0.6,38.78,3.75,1.0,0.0
CUST000131,35.0,Female,San Antonio,Basic,35.56,16.0,20.0,0.0,84.0,3.0,9.0,Bank Transfer,Yearly,No,Organic Search,No,iPhone,Fast,639.84,No,2.2225,1.25,0.0,1.778,91.05000000000001,0.0,0.0
CUST000266,52.0,Female,Portland,Standard,46.18,25.0,33.0,0.0,57.0,0.0,9.0,PayPal,,No,Organic Search,No,Tablet,Fast,1497.19,No,1.8472,1.32,0.0,1.3993939393939394,79.65,0.0,0.0
CUST001281,54.0,Female,San Antonio,Basic,12.7,6.0,4.0,3.0,44.0,47.0,8.0,Credit Card,Yearly,No,Organic Search,Yes,Tablet,Fast,50.0,No,2.1166666666666667,0.6666666666666666,0.5,3.175,48.55,0.0,0.0
CUST000660,36.0,Female,Jacksonville,Standard,82.98,,2.0,0.0,47.0,47.0,8.0,PayPal,Quarterly,No,Advertisement,No,iPhone,Medium,282.44,No,,,,41.49,57.400000000000006,0.0,0.0
CUST000609,20.0,Female,Dallas,Standard,23.12,10.0,2.0,1.0,17.0,61.0,7.0,PayPal,Quarterly,No,Friend,Yes,iPhone,Fast,311.82,No,2.3120000000000003,0.2,0.1,11.56,31.9,1.0,0.0
CUST001186,23.0,Male,Charlotte,Enterprise,169.48,7.0,5.0,3.0,73.0,36.0,10.0,Credit Card,,Yes,Advertisement,No,Android,Medium,574.23,No,24.21142857142857,0.7142857142857143,0.42857142857142855,33.896,76.35,0.0,0.0
CUST000165,50.0,Male,Denver,Basic,31.71,49.0,59.0,2.0,45.0,10.0,,Debit Card,Yearly,No,Organic Search,No,Tablet,Medium,1578.33,No,0.6471428571428571,1.2040816326530612,0.04081632653061224,0.5374576271186441,,0.0,0.0
CUST001406,48.0,Female,Columbus,Basic,25.05,64.0,67.0,1.0,75.0,68.0,7.0,Bank Transfer,Monthly,Yes,Advertisement,Yes,iPhone,Fast,879.29,No,0.39140625,1.046875,0.015625,0.3738805970149254,56.25,1.0,0.0
CUST001422,37.0,Female,San Jose,Basic,31.1,30.0,24.0,2.0,26.0,43.0,8.0,Credit Card,Yearly,No,Organic Search,Yes,iPhone,Slow,,No,1.0366666666666666,0.8,0.06666666666666667,1.2958333333333334,43.95,0.0,0.0
CUST000305,39.0,Male,Los Angeles,Basic,11.65,13.0,8.0,5.0,47.0,61.0,7.0,PayPal,Monthly,Yes,Organic Search,No,Android,Fast,162.36,No,0.8961538461538462,0.6153846153846154,0.38461538461538464,1.45625,35.400000000000006,1.0,1.0
CUST000189,24.0,Female,Houston,Standard,70.67,16.0,15.0,0.0,116.0,0.0,10.0,Credit Card,Yearly,No,Organic Search,Yes,Desktop,Fast,1051.31,No,4.416875,0.9375,0.0,4.711333333333333,112.2,0.0,0.0
CUST001823,55.0,Male,Dallas,Basic,13.69,16.0,4.0,4.0,18.0,71.0,6.0,Debit Card,Monthly,No,Advertisement,Yes,Desktop,Fast,407.27,Yes,0.855625,0.25,0.25,3.4225,16.35,1.0,1.0
CUST000279,54.0,Male,Austin,Basic,21.16,14.0,7.0,3.0,21.0,80.0,6.0,Debit Card,Quarterly,Yes,Friend,No,Desktop,Medium,204.01,Yes,1.5114285714285713,0.5,0.21428571428571427,3.0228571428571427,17.950000000000003,1.0,0.0
CUST001590,35.0,Female,Houston,Premium,154.14,6.0,6.0,0.0,50.0,15.0,8.0,Credit Card,Monthly,No,Organic Search,No,Desktop,Medium,805.89,No,25.689999999999998,1.0,0.0,25.689999999999998,66.75,0.0,0.0
CUST001507,18.0,Female,Charlotte,Basic,13.34,18.0,18.0,1.0,41.0,34.0,7.0,Debit Card,Yearly,No,Friend,No,Android,Slow,294.47,No,0.741111111111111,1.0,0.05555555555555555,0.741111111111111,49.45,0.0,0.0
CUST000066,50.0,Female,Jacksonville,Basic,10.26,38.0,32.0,2.0,21.0,50.0,10.0,Credit Card,Quarterly,No,Social Media,No,Android,Medium,626.06,No,0.27,0.8421052631578947,0.05263157894736842,0.320625,51.95,0.0,0.0
CUST001118,36.0,Male,Charlotte,,33.18,13.0,14.0,1.0,98.0,11.0,9.0,Debit Card,Yearly,Yes,Social Media,Yes,iPhone,Medium,661.07,No,2.5523076923076924,1.0769230769230769,0.07692307692307693,2.37,92.85,0.0,0.0
CUST000330,34.0,Male,Phoenix,Standard,35.45,1.0,0.0,2.0,27.0,92.0,5.0,Bank Transfer,Monthly,No,Email Campaign,No,iPhone,Slow,50.0,Yes,35.45,0.0,2.0,,14.149999999999999,1.0,0.0
CUST000356,43.0,Female,San Antonio,Standard,55.0,5.0,3.0,2.0,8.0,34.0,7.0,Credit Card,Monthly,No,Organic Search,Yes,Android,Medium,1021.19,No,11.0,0.6,0.4,18.333333333333332,32.1,0.0,0.0
CUST000502,51.0,Female,Dallas,,130.89,49.0,33.0,2.0,40.0,38.0,7.0,Debit Card,Quarterly,Yes,Advertisement,No,Desktop,Fast,4087.13,No,2.671224489795918,0.673469387755102,0.04081632653061224,3.966363636363636,45.5,0.0,0.0
CUST000902,41.0,Male,San Diego,Basic,14.32,5.0,1.0,4.0,17.0,113.0,4.0,Credit Card,Monthly,No,Organic Search,No,Desktop,Slow,50.0,Yes,2.864,0.2,0.8,14.32,-6.600000000000001,1.0,1.0
CUST001415,56.0,Female,New York,Premium,105.61,4.0,3.0,4.0,21.0,60.0,7.0,Bank Transfer,Monthly,,Advertisement,No,Android,Fast,810.56,Yes,26.4025,0.75,1.0,35.20333333333333,26.450000000000003,0.0,1.0
CUST000318,32.0,Male,Columbus,Basic,17.8,4.0,1.0,4.0,13.0,88.0,8.0,PayPal,Monthly,No,Advertisement,No,Desktop,Slow,118.17,Yes,4.45,0.25,1.0,17.8,21.85,1.0,1.0
CUST000753,28.0,Male,Columbus,Enterprise,153.36,10.0,2.0,5.0,17.0,78.0,5.0,Bank Transfer,Monthly,No,Social Media,Yes,iPhone,Fast,1877.24,Yes,15.336000000000002,0.2,0.5,76.68,5.649999999999999,1.0,1.0
CUST000711,40.0,Female,Charlotte,Standard,12.92,12.0,3.0,4.0,2.0,78.0,5.0,Debit Card,Monthly,Yes,Social Media,No,Desktop,Medium,414.46,Yes,1.0766666666666667,0.25,0.3333333333333333,4.306666666666667,1.3999999999999986,1.0,1.0
CUST001322,33.0,Female,Philadelphia,Standard,47.82,16.0,10.0,1.0,52.0,17.0,8.0,Debit Card,Quarterly,No,Social Media,Yes,iPhone,Medium,750.59,No,2.98875,0.625,0.0625,4.782,64.65,0.0,0.0
CUST001034,46.0,Female,,Basic,24.7,19.0,7.0,3.0,41.0,78.0,7.0,Debit Card,Quarterly,No,Advertisement,No,iPhone,Slow,498.22,No,1.3,0.3684210526315789,0.15789473684210525,3.5285714285714285,33.45,1.0,0.0
CUST001380,58.0,Male,Nashville,Basic,24.75,14.0,15.0,2.0,20.0,26.0,8.0,Debit Card,Yearly,No,Organic Search,Yes,iPhone,Medium,501.34,No,1.7678571428571428,1.0714285714285714,0.14285714285714285,1.65,45.5,0.0,0.0
CUST000094,39.0,Female,Seattle,Basic,29.53,14.0,15.0,2.0,62.0,13.0,9.0,Credit Card,Quarterly,No,Social Media,Yes,Android,Fast,1109.65,No,2.1092857142857144,1.0714285714285714,0.14285714285714285,1.9686666666666668,73.65,0.0,0.0
CUST000692,37.0,Male,Phoenix,Standard,60.35,38.0,23.0,0.0,53.0,36.0,8.0,Credit Card,Quarterly,No,Friend,No,Desktop,Fast,1353.01,No,1.5881578947368422,0.6052631578947368,0.0,2.623913043478261,62.849999999999994,0.0,0.0
CUST000294,18.0,Female,Indianapolis,Premium,147.69,47.0,68.0,,100.0,0.0,10.0,,,Yes,Organic Search,Yes,iPhone,Medium,5493.39,No,3.142340425531915,1.446808510638298,,2.1719117647058823,,0.0,0.0
CUST001666,32.0,Female,Charlotte,Basic,25.43,4.0,6.0,1.0,77.0,1.0,9.0,Debit Card,Quarterly,No,Organic Search,Yes,iPhone,Medium,50.0,No,6.3575,1.5,0.25,4.238333333333333,85.9,0.0,0.0
CUST001596,45.0,Male,Philadelphia,Basic,10.0,24.0,11.0,3.0,6.0,71.0,7.0,Credit Card,Yearly,No,Organic Search,No,iPhone,,228.07,Yes,0.4166666666666667,0.4583333333333333,0.125,0.9090909090909091,19.450000000000003,1.0,0.0
CUST001836,41.0,Female,Austin,Basic,21.88,26.0,26.0,0.0,58.0,15.0,10.0,Debit Card,Quarterly,No,Advertisement,Yes,Tablet,Medium,1116.09,No,0.8415384615384615,1.0,0.0,0.8415384615384615,82.35,0.0,0.0
CUST000013,41.0,Male,Houston,Standard,57.94,3.0,2.0,3.0,49.0,44.0,7.0,Debit Card,Quarterly,Yes,Email Campaign,Yes,Desktop,Slow,664.65,No,19.313333333333333,0.6666666666666666,1.0,28.97,45.55,0.0,0.0
CUST000485,39.0,Female,Portland,Premium,130.07,3.0,2.0,2.0,12.0,56.0,6.0,Credit Card,Monthly,Yes,Social Media,No,Desktop,Medium,566.88,Yes,43.35666666666666,0.6666666666666666,0.6666666666666666,65.035,22.4,0.0,0.0
CUST000320,26.0,Female,Indianapolis,Premium,101.3,4.0,1.0,5.0,,66.0,4.0,Bank Transfer,Monthly,No,Email Campaign,No,Android,Medium,410.12,Yes,25.325,0.25,1.25,101.3,,1.0,1.0
CUST001952,43.0,Male,Nashville,Premium,71.81,24.0,15.0,1.0,7.0,57.0,7.0,Bank Transfer,Quarterly,No,Social Media,Yes,Android,Slow,1771.12,No,2.9920833333333334,0.625,0.041666666666666664,4.787333333333334,28.4,0.0,0.0
CUST000370,50.0,Male,Philadelphia,Premium,137.18,25.0,7.0,4.0,36.0,52.0,7.0,PayPal,Monthly,,Advertisement,No,Android,Medium,1943.79,Yes,5.4872000000000005,0.28,0.16,19.59714285714286,35.2,0.0,1.0
CUST001420,40.0,Female,Nashville,Standard,74.63,6.0,2.0,4.0,30.0,86.0,3.0,Credit Card,Monthly,No,,No,Desktop,Fast,1028.57,Yes,12.438333333333333,0.3333333333333333,0.6666666666666666,37.315,0.0,1.0,1.0
CUST000346,18.0,Female,Los Angeles,Standard,18.03,12.0,1.0,7.0,0.0,87.0,4.0,Credit Card,Monthly,No,Advertisement,No,iPhone,Medium,480.87,Yes,1.5025000000000002,0.08333333333333333,0.5833333333333334,18.03,-15.25,1.0,1.0
CUST001854,48.0,Male,Los Angeles,Standard,23.85,13.0,4.0,5.0,18.0,36.0,4.0,PayPal,Yearly,No,Friend,No,Android,Fast,59.49,Yes,1.8346153846153848,0.3076923076923077,0.38461538461538464,5.9625,10.600000000000001,0.0,1.0
CUST001429,48.0,Male,Nashville,Standard,105.16,12.0,7.0,0.0,36.0,18.0,10.0,Bank Transfer,Monthly,No,Social Media,No,Desktop,Fast,1601.45,No,8.763333333333334,0.5833333333333334,0.0,15.022857142857143,71.7,0.0,0.0
CUST000222,43.0,Female,New York,Basic,18.04,29.0,18.0,2.0,59.0,62.0,9.0,,Yearly,Yes,Organic Search,No,Android,Fast,361.36,No,0.6220689655172413,0.6206896551724138,0.06896551724137931,1.0022222222222221,60.05,1.0,0.0
CUST001355,63.0,Female,Indianapolis,Premium,75.22,8.0,1.0,4.0,12.0,92.0,6.0,PayPal,Monthly,No,Friend,No,Tablet,Fast,549.19,Yes,9.4025,0.125,0.5,75.22,8.399999999999999,1.0,1.0
CUST001977,18.0,Male,Seattle,Enterprise,103.16,7.0,8.0,1.0,32.0,28.0,8.0,Bank Transfer,Yearly,Yes,Social Media,Yes,iPhone,Medium,657.07,No,14.737142857142857,1.1428571428571428,0.14285714285714285,12.895,52.9,0.0,0.0
CUST001040,48.0,Female,Houston,Basic,24.06,9.0,11.0,0.0,67.0,16.0,10.0,Debit Card,Monthly,No,Organic Search,Yes,Tablet,Fast,50.0,No,2.6733333333333333,1.2222222222222223,0.0,2.187272727272727,86.15,0.0,0.0
CUST000431,,Male,Jacksonville,Basic,22.34,11.0,16.0,0.0,69.0,29.0,10.0,Credit Card,Quarterly,Yes,Organic Search,Yes,Desktop,Fast,50.0,No,2.0309090909090908,1.4545454545454546,0.0,1.39625,83.8,0.0,0.0
CUST000927,38.0,Female,San Diego,Basic,26.37,4.0,5.0,0.0,61.0,0.0,9.0,Credit Card,Monthly,No,Organic Search,No,iPhone,Fast,125.16,No,6.5925,1.25,0.0,5.274,81.45,0.0,0.0
CUST001613,39.0,Male,San Diego,Enterprise,255.69,2.0,2.0,0.0,40.0,29.0,10.0,Credit Card,Monthly,No,Friend,Yes,iPhone,Medium,515.27,No,127.845,1.0,0.0,127.845,70.75,0.0,0.0
CUST001434,20.0,Female,San Jose,Basic,24.44,11.0,14.0,0.0,52.0,0.0,10.0,Debit Card,Quarterly,No,Friend,Yes,Desktop,Slow,193.24,No,2.221818181818182,1.2727272727272727,0.0,1.7457142857142858,83.4,0.0,0.0
CUST001553,33.0,Female,Dallas,Basic,27.75,3.0,1.0,4.0,28.0,66.0,6.0,Credit Card,Monthly,No,Social Media,Yes,Android,,81.7,Yes,9.25,0.3333333333333333,1.3333333333333333,27.75,22.1,1.0,1.0
CUST000607,49.0,Male,Indianapolis,Standard,23.32,8.0,5.0,2.0,12.0,89.0,7.0,Bank Transfer,Quarterly,Yes,Friend,No,Tablet,Slow,457.75,Yes,2.915,0.625,0.25,4.664,20.15,1.0,0.0
CUST000399,46.0,Female,San Jose,Premium,142.71,16.0,6.0,0.0,38.0,54.0,8.0,Bank Transfer,Quarterly,No,Organic Search,No,Android,Slow,3159.62,No,8.919375,0.375,0.0,23.785,51.599999999999994,0.0,0.0
CUST000710,48.0,Female,Seattle,Basic,10.0,20.0,12.0,4.0,51.0,73.0,6.0,PayPal,Quarterly,Yes,Social Media,No,iPhone,Fast,91.77,Yes,0.5,0.6,0.2,0.8333333333333334,30.700000000000003,1.0,1.0
CUST000262,37.0,Female,Jacksonville,Enterprise,207.21,35.0,20.0,0.0,67.0,15.0,7.0,Credit Card,Yearly,No,,Yes,Desktop,Medium,4577.16,No,5.920285714285715,0.5714285714285714,0.0,10.3605,68.4,0.0,0.0
CUST000334,28.0,,San Diego,Basic,19.43,,12.0,0.0,63.0,0.0,10.0,Credit Card,Monthly,No,Social Media,Yes,Android,Medium,96.0,No,,,,1.6191666666666666,88.35,0.0,0.0
CUST001531,47.0,Male,Houston,Standard,73.2,40.0,43.0,0.0,95.0,5.0,8.0,Credit Card,Yearly,No,Friend,Yes,Android,Medium,4203.36,No,1.83,1.075,0.0,1.7023255813953488,89.5,0.0,0.0
CUST001345,28.0,Male,Dallas,Basic,10.0,11.0,4.0,1.0,5.0,117.0,5.0,,Monthly,No,Organic Search,No,iPhone,Fast,50.0,Yes,0.9090909090909091,0.36363636363636365,0.09090909090909091,2.5,0.5,1.0,0.0
CUST001110,50.0,Male,San Diego,Standard,81.71,42.0,23.0,5.0,58.0,22.0,9.0,PayPal,Monthly,Yes,Email Campaign,Yes,Desktop,Fast,1907.48,No,1.9454761904761904,0.5476190476190477,0.11904761904761904,3.552608695652174,62.099999999999994,0.0,1.0
CUST001350,39.0,Female,Chicago,Standard,136.76,9.0,16.0,0.0,104.0,0.0,10.0,PayPal,Yearly,No,Organic Search,Yes,Android,Medium,1143.08,No,15.195555555555554,1.7777777777777777,0.0,8.5475,106.80000000000001,0.0,0.0
CUST000037,39.0,Male,Dallas,Standard,54.49,5.0,7.0,1.0,89.0,3.0,10.0,Bank Transfer,Monthly,No,Organic Search,Yes,iPhone,Medium,241.54,No,10.898,1.4,0.2,7.784285714285715,96.80000000000001,0.0,0.0
CUST000807,38.0,Male,Philadelphia,Premium,104.44,4.0,4.0,1.0,53.0,0.0,10.0,Bank Transfer,Quarterly,Yes,Social Media,No,Desktop,Medium,216.67,No,26.11,1.0,0.25,26.11,81.35,0.0,0.0
CUST000824,18.0,Female,Chicago,Basic,31.48,4.0,3.0,0.0,79.0,27.0,10.0,Debit Card,Monthly,Yes,Social Media,Yes,iPhone,Fast,160.4,No,7.87,0.75,0.0,10.493333333333334,88.80000000000001,0.0,0.0
CUST000003,,Female,Charlotte,Premium,80.06,7.0,7.0,0.0,60.0,25.0,8.0,PayPal,Quarterly,No,Advertisement,Yes,Desktop,Medium,348.73,No,11.437142857142858,1.0,0.0,11.437142857142858,68.75,0.0,0.0
CUST001293,35.0,Female,Indianapolis,Basic,17.86,22.0,15.0,1.0,63.0,45.0,9.0,PayPal,Quarterly,No,Email Campaign,Yes,Desktop,Medium,203.37,No,0.8118181818181818,0.6818181818181818,0.045454545454545456,1.1906666666666665,68.6,0.0,0.0
CUST000531,36.0,Female,New York,Basic,,9.0,1.0,3.0,0.0,103.0,6.0,Bank Transfer,Monthly,No,Advertisement,No,iPhone,Fast,111.41,Yes,,0.1111111111111111,0.3333333333333333,,2.75,1.0,0.0
CUST000495,36.0,Female,Houston,Basic,11.93,17.0,9.0,3.0,34.0,18.0,8.0,Debit Card,Monthly,No,Organic Search,Yes,Tablet,Fast,425.59,No,0.701764705882353,0.5294117647058824,0.17647058823529413,1.3255555555555556,51.3,0.0,0.0
CUST000613,23.0,Female,Portland,Premium,130.12,23.0,20.0,0.0,82.0,0.0,10.0,Credit Card,Quarterly,No,Social Media,Yes,Android,Medium,,No,5.6573913043478266,0.8695652173913043,0.0,6.506,96.9,0.0,0.0
CUST000280,43.0,Male,Nashville,Basic,30.93,3.0,2.0,2.0,47.0,21.0,7.0,Debit Card,Monthly,Yes,Organic Search,Yes,iPhone,Fast,211.33,No,10.31,0.6666666666666666,0.6666666666666666,15.465,52.900000000000006,0.0,0.0
CUST001204,39.0,Female,Nashville,,83.63,8.0,7.0,0.0,38.0,33.0,10.0,PayPal,Quarterly,No,Organic Search,Yes,Tablet,Slow,472.73,No,10.45375,0.875,0.0,11.947142857142856,68.85,0.0,0.0
CUST001195,63.0,Male,New York,Standard,64.68,21.0,17.0,2.0,38.0,52.0,7.0,Bank Transfer,Quarterly,No,Friend,No,,Fast,,No,3.0800000000000005,0.8095238095238095,0.09523809523809523,3.8047058823529416,41.1,0.0,0.0
CUST000455,41.0,Male,Chicago,Basic,26.27,4.0,3.0,0.0,54.0,40.0,9.0,Debit Card,Monthly,No,Advertisement,No,iPhone,Fast,380.25,No,6.5675,0.75,0.0,8.756666666666666,68.3,0.0,0.0
CUST000672,43.0,Female,San Jose,Premium,135.5,7.0,3.0,3.0,36.0,47.0,6.0,Bank Transfer,Yearly,Yes,Advertisement,Yes,Desktop,Fast,1356.7,No,19.357142857142858,0.42857142857142855,0.42857142857142855,45.166666666666664,32.95,0.0,0.0
CUST001389,44.0,Male,Philadelphia,Enterprise,83.04,14.0,8.0,3.0,18.0,50.0,7.0,PayPal,Quarterly,Yes,Friend,No,Desktop,Medium,1692.29,Yes,5.9314285714285715,0.5714285714285714,0.21428571428571427,10.38,30.1,0.0,0.0
CUST000765,44.0,Male,Jacksonville,Premium,115.55,56.0,62.0,1.0,69.0,36.0,10.0,PayPal,Yearly,Yes,Organic Search,No,Desktop,Medium,5895.93,No,2.063392857142857,1.1071428571428572,0.017857142857142856,1.863709677419355,79.55,0.0,0.0
CUST000600,19.0,,Indianapolis,Standard,65.12,10.0,3.0,2.0,46.0,33.0,5.0,Cash,Yearly,No,Social Media,Yes,Desktop,Slow,999.8,No,6.5120000000000005,0.3,0.2,21.706666666666667,37.45,0.0,0.0
CUST000217,46.0,Female,Austin,Standard,20.69,2.0,1.0,4.0,42.0,47.0,5.0,Credit Card,Monthly,Yes,Friend,No,iPhone,Fast,50.0,Yes,10.345,0.5,2.0,20.69,27.150000000000006,0.0,1.0
CUST001302,18.0,Female,Charlotte,Enterprise,201.35,11.0,4.0,2.0,40.0,8.0,7.0,Debit Card,Monthly,No,Advertisement,Yes,iPhone,Fast,2603.87,No,18.304545454545455,0.36363636363636365,0.18181818181818182,50.3375,53.0,0.0,0.0
CUST001721,53.0,Female,Portland,Standard,52.78,11.0,9.0,2.0,48.0,42.0,7.0,Debit Card,Quarterly,No,Friend,No,Android,Slow,320.44,No,4.798181818181818,0.8181818181818182,0.18181818181818182,5.864444444444445,48.1,0.0,0.0
CUST000534,,Male,Seattle,,79.92,10.0,5.0,6.0,19.0,71.0,7.0,PayPal,Quarterly,No,Email Campaign,No,Tablet,Fast,641.36,Yes,7.992,0.5,0.6,15.984,17.799999999999997,1.0,1.0
CUST001007,48.0,Male,Chicago,Standard,41.18,14.0,8.0,5.0,27.0,37.0,6.0,Debit Card,Monthly,No,Organic Search,No,Desktop,Medium,748.26,Yes,2.9414285714285713,0.5714285714285714,0.35714285714285715,5.1475,26.4,0.0,1.0
CUST000341,18.0,Female,Los Angeles,Premium,203.24,6.0,5.0,3.0,31.0,31.0,7.0,PayPal,Monthly,No,Organic Search,Yes,Desktop,Medium,1288.23,Yes,33.873333333333335,0.8333333333333334,0.5,40.648,40.7,0.0,0.0
CUST001423,45.0,Male,Austin,Premium,300.0,9.0,5.0,4.0,6.0,78.0,6.0,Credit Card,Quarterly,Yes,Organic Search,No,Tablet,Medium,3440.61,Yes,33.333333333333336,0.5555555555555556,0.4444444444444444,60.0,9.200000000000003,1.0,1.0
CUST000482,57.0,Female,Houston,Basic,19.5,19.0,14.0,3.0,48.0,,7.0,Credit Card,Yearly,Yes,Organic Search,No,Android,Medium,677.5,No,1.0263157894736843,0.7368421052631579,0.15789473684210525,1.3928571428571428,,0.0,0.0
CUST000626,34.0,Female,,Standard,36.28,7.0,4.0,1.0,32.0,82.0,6.0,Bank Transfer,Quarterly,No,Advertisement,No,Desktop,Medium,198.01,Yes,5.182857142857143,0.5714285714285714,0.14285714285714285,9.07,27.4,1.0,0.0
CUST000414,49.0,Male,Chicago,Basic,18.77,5.0,4.0,4.0,51.0,31.0,7.0,Debit Card,Quarterly,No,Advertisement,Yes,Android,Medium,50.0,No,3.754,0.8,0.8,4.6925,47.2,0.0,1.0
CUST000562,44.0,Female,Jacksonville,Basic,10.1,29.0,4.0,6.0,0.0,59.0,5.0,Credit Card,Monthly,Yes,Friend,No,Android,Fast,211.68,Yes,0.3482758620689655,0.13793103448275862,0.20689655172413793,2.525,0.25,0.0,1.0
CUST000023,55.0,Female,Houston,Standard,13.43,7.0,1.0,5.0,0.0,129.0,3.0,Debit Card,Yearly,No,Social Media,No,Android,Medium,402.28,Yes,1.9185714285714286,0.14285714285714285,0.7142857142857143,13.43,-26.75,1.0,1.0
CUST000230,37.0,Female,Phoenix,Standard,26.79,14.0,6.0,1.0,36.0,64.0,9.0,Credit Card,Monthly,Yes,Advertisement,No,iPhone,Medium,281.17,No,1.9135714285714285,0.42857142857142855,0.07142857142857142,4.465,51.7,1.0,0.0
CUST000287,,Male,Houston,Premium,181.96,9.0,1.0,4.0,13.0,94.0,5.0,,Monthly,Yes,Advertisement,No,Tablet,Medium,2285.42,Yes,20.21777777777778,0.1111111111111111,0.4444444444444444,181.96,2.3500000000000014,1.0,1.0
CUST001054,69.0,Male,Boston,Standard,49.16,25.0,22.0,2.0,62.0,8.0,9.0,Credit Card,Yearly,Yes,Organic Search,Yes,Desktop,Medium,1664.83,No,1.9664,0.88,0.08,2.2345454545454544,74.9,0.0,0.0
CUST001522,18.0,Female,Indianapolis,Standard,44.65,11.0,2.0,4.0,9.0,72.0,7.0,Credit Card,Quarterly,Yes,Organic Search,No,Android,Medium,368.39,Yes,4.059090909090909,0.18181818181818182,0.36363636363636365,22.325,18.049999999999997,1.0,1.0
CUST001139,39.0,Male,Denver,Standard,72.84,15.0,11.0,4.0,21.0,47.0,7.0,PayPal,Monthly,No,Organic Search,No,Desktop,Slow,805.48,Yes,4.856,0.7333333333333333,0.26666666666666666,6.621818181818182,29.700000000000003,0.0,1.0
CUST001290,50.0,Male,Indianapolis,Premium,90.15,2.0,1.0,2.0,40.0,30.0,9.0,Debit Card,Monthly,No,Organic Search,No,Tablet,Medium,,No,45.075,0.5,1.0,90.15,59.5,0.0,0.0
CUST000873,49.0,Female,Boston,Premium,159.01,21.0,31.0,0.0,89.0,21.0,10.0,Debit Card,Monthly,No,Friend,Yes,iPhone,Medium,3419.12,No,7.5719047619047615,1.4761904761904763,0.0,5.129354838709677,94.80000000000001,0.0,0.0
CUST001102,47.0,Female,Portland,,128.94,6.0,4.0,0.0,74.0,0.0,9.0,Debit Card,Quarterly,Yes,Friend,Yes,Tablet,Medium,,No,21.49,0.6666666666666666,0.0,32.235,87.30000000000001,0.0,0.0
CUST000986,48.0,Female,Boston,Standard,41.21,7.0,3.0,2.0,37.0,32.0,8.0,Credit Card,Monthly,No,Friend,No,iPhone,Medium,225.89,No,5.887142857142857,0.42857142857142855,0.2857142857142857,13.736666666666666,51.650000000000006,0.0,0.0
CUST000337,32.0,Male,Philadelphia,Standard,32.14,33.0,14.0,3.0,,79.0,8.0,Credit Card,Quarterly,No,Advertisement,No,iPhone,Fast,1118.28,Yes,0.973939393939394,0.42424242424242425,0.09090909090909091,2.295714285714286,,1.0,0.0
CUST001486,30.0,Male,Indianapolis,Basic,23.3,11.0,7.0,1.0,68.0,58.0,10.0,Debit Card,Monthly,No,Advertisement,,Android,Fast,377.36,No,2.118181818181818,0.6363636363636364,0.09090909090909091,3.3285714285714287,73.6,0.0,0.0
